Zip Code,Confirmed COVID-19 Cases,Confirmed COVID-19 Deaths,Date,Source URL
00000,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20601,45,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20602,59,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20603,82,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20606,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20607,25,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20608,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20609,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20611,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20612,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20613,44,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20615,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20616,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20617,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20618,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20619,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20620,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20621,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20622,9,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20623,14,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20624,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20625,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20626,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20628,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20629,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20630,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20632,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20634,8,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20636,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20637,11,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20639,25,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20640,11,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20645,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20646,33,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20650,10,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20653,24,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20656,,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
20657,15,N/A,2020-04-17,https://opendata.arcgis.com/datasets/3e378abeb60748a8a8b92e29c14a86d0_0.csv
